Day,Month,Year,Open,High,Low,Close,Adj Close,Volume
22,Oct,2007,"17,259.65","17,704.83","17,171.45","17,613.99","17,613.99","78,400"
19,Oct,2007,"18,031.77","18,031.77","17,226.18","17,559.98","17,559.98","35,400"
18,Oct,2007,"18,827.46","19,198.66","17,771.16","17,998.39","17,998.39","41,600"
17,Oct,2007,"18,037.90","18,841.29","17,307.90","18,715.82","18,715.82","36,800"
16,Oct,2007,"19,102.93","19,174.45","18,777.75","19,051.86","19,051.86","27,400"
15,Oct,2007,"18,525.61","19,095.75","18,525.61","19,058.67","19,058.67","22,800"
12,Oct,2007,"18,794.63","18,844.62","18,336.00","18,419.04","18,419.04","30,000"
11,Oct,2007,"18,696.62","18,832.65","18,536.97","18,814.07","18,814.07","35,400"
10,Oct,2007,"18,473.43","18,703.67","18,436.99","18,658.25","18,658.25","26,000"
9,Oct,2007,"17,402.24","18,327.42","17,287.19","18,280.24","18,280.24","25,600"
8,Oct,2007,"17,901.94","17,982.59","17,322.14","17,491.39","17,491.39","20,400"
5,Oct,2007,"17,831.68","17,979.18","17,708.80","17,773.36","17,773.36","20,000"
4,Oct,2007,"17,799.63","17,890.49","17,494.70","17,777.14","17,777.14","20,800"
3,Oct,2007,"17,467.41","17,953.07","17,288.41","17,847.04","17,847.04","32,800"
1,Oct,2007,"17,356.99","17,425.34","17,144.58","17,328.62","17,328.62","22,200"
28,Sep,2007,"17,152.31","17,361.47","17,152.31","17,291.10","17,291.10","22,600"
27,Sep,2007,"17,059.61","17,188.40","17,018.56","17,150.56","17,150.56","19,000"
26,Sep,2007,"16,969.45","17,073.87","16,887.07","16,921.39","16,921.39","16,400"
25,Sep,2007,"16,890.75","16,928.02","16,676.98","16,899.54","16,899.54","18,800"
24,Sep,2007,"16,697.89","16,869.64","16,599.66","16,845.83","16,845.83","21,200"
21,Sep,2007,"16,352.32","16,616.84","16,308.09","16,564.23","16,564.23","92,400"
20,Sep,2007,"16,341.55","16,415.88","16,261.36","16,347.95","16,347.95","21,600"
19,Sep,2007,"15,940.79","16,335.30","15,940.79","16,322.75","16,322.75","22,800"
18,Sep,2007,"15,547.07","15,691.88","15,468.80","15,669.12","15,669.12","12,200"
17,Sep,2007,"15,664.74","15,726.06","15,467.46","15,504.43","15,504.43","9,400"
14,Sep,2007,"15,713.66","15,824.65","15,568.36","15,603.80","15,603.80","13,400"
13,Sep,2007,"15,547.66","15,650.14","15,547.66","15,614.44","15,614.44","13,400"
12,Sep,2007,"15,608.50","15,661.44","15,486.81","15,505.36","15,505.36","13,200"
11,Sep,2007,"15,668.40","15,698.98","15,506.10","15,542.77","15,542.77","12,000"
10,Sep,2007,"15,413.58","15,626.28","15,363.53","15,596.83","15,596.83","11,200"
7,Sep,2007,"15,655.37","15,716.06","15,565.22","15,590.42","15,590.42","14,000"
6,Sep,2007,"15,383.18","15,637.74","15,350.18","15,616.31","15,616.31","11,200"
5,Sep,2007,"15,535.35","15,580.86","15,407.00","15,446.15","15,446.15","16,200"
4,Sep,2007,"15,482.13","15,521.48","15,389.62","15,465.40","15,465.40","13,400"
3,Sep,2007,"15,401.99","15,427.16","15,323.05","15,422.05","15,422.05","15,000"
31,Aug,2007,"15,131.36","15,350.91","15,131.36","15,318.60","15,318.60","14,400"
30,Aug,2007,"15,168.69","15,200.81","15,053.98","15,121.74","15,121.74","18,400"
29,Aug,2007,"14,651.49","15,029.53","14,592.11","14,993.04","14,993.04","17,400"
28,Aug,2007,"14,841.61","14,952.04","14,751.68","14,919.19","14,919.19","14,200"
27,Aug,2007,"14,581.35","14,858.93","14,581.35","14,842.38","14,842.38","11,600"
24,Aug,2007,"14,237.26","14,455.49","14,163.61","14,424.87","14,424.87","10,400"
23,Aug,2007,"14,458.33","14,554.93","14,128.72","14,163.98","14,163.98","17,800"
22,Aug,2007,"14,055.40","14,281.48","13,870.70","14,248.66","14,248.66","19,400"
21,Aug,2007,"14,512.19","14,534.51","13,941.93","13,989.11","13,989.11","15,800"
20,Aug,2007,"14,512.28","14,680.09","14,406.91","14,427.55","14,427.55","12,400"
17,Aug,2007,"14,309.37","14,318.56","13,779.88","14,141.52","14,141.52","32,400"
16,Aug,2007,"14,584.92","14,584.92","14,345.03","14,358.21","14,358.21","21,800"
14,Aug,2007,"15,066.71","15,069.64","14,964.66","15,000.91","15,000.91","9,600"
13,Aug,2007,"14,965.65","15,044.74","14,869.15","15,017.21","15,017.21","9,400"
10,Aug,2007,"14,674.92","14,901.31","14,570.89","14,868.25","14,868.25","16,400"
9,Aug,2007,"15,452.44","15,542.40","15,062.10","15,100.15","15,100.15","16,400"
8,Aug,2007,"15,088.07","15,340.24","15,088.07","15,307.98","15,307.98","17,200"
7,Aug,2007,"15,038.03","15,142.04","14,901.83","14,932.77","14,932.77","14,000"
6,Aug,2007,"14,892.60","14,928.80","14,705.58","14,903.03","14,903.03","15,600"
3,Aug,2007,"15,061.13","15,235.51","15,061.13","15,138.40","15,138.40","11,400"
2,Aug,2007,"15,022.87","15,134.53","14,896.47","14,985.70","14,985.70","14,400"
1,Aug,2007,"15,344.02","15,344.02","14,910.52","14,935.77","14,935.77","22,800"
31,Jul,2007,"15,358.69","15,568.85","15,224.82","15,550.99","15,550.99","18,200"
30,Jul,2007,"15,278.03","15,451.81","15,135.25","15,260.91","15,260.91","20,400"
27,Jul,2007,"15,487.76","15,495.51","15,159.68","15,234.57","15,234.57","30,200"
26,Jul,2007,"15,768.28","15,812.27","15,654.40","15,776.31","15,776.31","17,000"
25,Jul,2007,"15,711.87","15,771.26","15,572.98","15,699.33","15,699.33","25,200"
24,Jul,2007,"15,802.19","15,868.85","15,742.32","15,794.92","15,794.92","22,200"
23,Jul,2007,"15,560.57","15,773.37","15,477.91","15,732.20","15,732.20","13,400"
20,Jul,2007,"15,625.63","15,683.03","15,524.68","15,565.55","15,565.55","18,000"
19,Jul,2007,"15,357.38","15,593.31","15,357.38","15,550.13","15,550.13","18,600"
18,Jul,2007,"15,296.06","15,325.78","15,160.27","15,301.17","15,301.17","13,000"
17,Jul,2007,"15,357.60","15,440.20","15,272.46","15,289.82","15,289.82","15,800"
16,Jul,2007,"15,295.03","15,341.38","15,239.41","15,311.22","15,311.22","20,000"
13,Jul,2007,"15,216.83","15,330.73","15,216.83","15,272.72","15,272.72","24,000"
12,Jul,2007,"14,963.53","15,112.22","14,963.53","15,092.04","15,092.04","19,800"
11,Jul,2007,"14,948.15","15,015.35","14,829.55","14,910.62","14,910.62","14,600"
10,Jul,2007,"15,100.13","15,114.95","14,966.40","15,009.88","15,009.88","12,600"
9,Jul,2007,"15,018.71","15,085.22","15,005.47","15,045.73","15,045.73","14,200"
6,Jul,2007,"14,843.43","15,007.22","14,826.56","14,964.12","14,964.12","20,000"
5,Jul,2007,"14,932.53","14,963.26","14,731.22","14,861.89","14,861.89","18,800"
4,Jul,2007,"14,868.14","14,906.93","14,790.75","14,880.24","14,880.24","14,800"
3,Jul,2007,"14,720.00","14,828.39","14,720.00","14,806.51","14,806.51","9,200"
2,Jul,2007,"14,685.16","14,745.97","14,638.88","14,664.26","14,664.26","9,200"
29,Jun,2007,"14,589.52","14,663.25","14,574.45","14,650.51","14,650.51","10,800"
28,Jun,2007,"14,498.05","14,537.04","14,435.24","14,504.57","14,504.57","16,000"
27,Jun,2007,"14,520.19","14,520.19","14,407.12","14,431.06","14,431.06","10,400"
26,Jun,2007,"14,478.75","14,560.48","14,478.75","14,501.08","14,501.08","12,400"
25,Jun,2007,"14,469.43","14,521.62","14,424.71","14,487.72","14,487.72","16,200"
22,Jun,2007,"14,508.63","14,560.32","14,441.76","14,467.36","14,467.36","18,600"
21,Jun,2007,"14,415.56","14,526.44","14,406.67","14,499.24","14,499.24","13,800"
20,Jun,2007,"14,359.96","14,449.38","14,347.58","14,411.95","14,411.95","11,200"
19,Jun,2007,"14,088.58","14,315.18","14,058.79","14,295.50","14,295.50","9,400"
18,Jun,2007,"14,241.76","14,283.71","14,057.26","14,080.14","14,080.14","9,400"
15,Jun,2007,"14,277.61","14,326.55","14,112.53","14,162.71","14,162.71","13,000"
14,Jun,2007,"14,087.91","14,219.24","14,087.91","14,203.72","14,203.72","11,800"
13,Jun,2007,"14,139.92","14,152.79","13,968.38","14,003.03","14,003.03","13,000"
12,Jun,2007,"14,122.33","14,153.44","13,946.99","14,130.95","14,130.95","13,600"
11,Jun,2007,"14,170.81","14,268.91","14,057.63","14,083.41","14,083.41","12,000"
8,Jun,2007,"14,063.94","14,229.22","14,010.61","14,063.81","14,063.81","18,600"
7,Jun,2007,"14,195.84","14,362.58","14,139.09","14,186.18","14,186.18","17,000"
6,Jun,2007,"14,551.53","14,590.82","14,234.07","14,255.93","14,255.93","22,800"
5,Jun,2007,"14,514.20","14,571.31","14,432.67","14,535.01","14,535.01","10,800"
4,Jun,2007,"14,618.78","14,683.36","14,465.68","14,495.77","14,495.77","15,200"
1,Jun,2007,"14,610.28","14,682.10","14,539.89","14,570.75","14,570.75","13,800"
31,May,2007,"14,451.31","14,573.81","14,448.57","14,544.46","14,544.46","12,400"
30,May,2007,"14,501.46","14,576.37","14,379.21","14,411.38","14,411.38","15,000"
29,May,2007,"14,418.98","14,530.15","14,372.07","14,508.21","14,508.21","11,000"
28,May,2007,"14,467.85","14,527.47","14,368.40","14,397.89","14,397.89","12,000"
25,May,2007,"14,073.61","14,364.95","14,046.06","14,338.45","14,338.45","14,000"
24,May,2007,"14,344.70","14,389.66","14,174.05","14,218.11","14,218.11","13,600"
23,May,2007,"14,490.03","14,500.64","14,325.89","14,363.26","14,363.26","18,000"
22,May,2007,"14,458.48","14,483.59","14,348.26","14,453.72","14,453.72","17,000"
21,May,2007,"14,414.83","14,451.30","14,384.61","14,418.60","14,418.60","30,800"
18,May,2007,"14,261.47","14,337.06","14,201.01","14,303.41","14,303.41","12,400"
17,May,2007,"14,217.36","14,352.98","14,217.36","14,299.71","14,299.71","17,600"
16,May,2007,"13,949.81","14,159.36","13,936.88","14,127.31","14,127.31","19,800"
15,May,2007,"13,948.91","14,023.86","13,885.46","13,929.33","13,929.33","11,200"
14,May,2007,"13,954.41","14,026.02","13,924.02","13,965.86","13,965.86","11,200"
11,May,2007,"13,691.86","13,864.18","13,562.95","13,796.16","13,796.16","16,000"
10,May,2007,"13,823.36","13,976.79","13,745.23","13,771.23","13,771.23","13,600"
9,May,2007,"13,707.86","13,806.37","13,612.04","13,781.51","13,781.51","12,400"
8,May,2007,"13,886.00","13,956.40","13,741.24","13,765.46","13,765.46","12,800"
7,May,2007,"14,044.71","14,067.07","13,861.38","13,879.25","13,879.25","11,600"
4,May,2007,"14,129.89","14,189.21","13,912.92","13,934.27","13,934.27","13,200"
3,May,2007,"13,987.77","14,107.06","13,987.77","14,078.21","14,078.21","14,200"
30,Apr,2007,"13,823.40","13,901.12","13,693.59","13,872.37","13,872.37","15,400"
27,Apr,2007,"14,219.25","14,219.25","13,884.53","13,908.58","13,908.58","19,800"
26,Apr,2007,"14,273.17","14,383.72","14,127.18","14,228.88","14,228.88","16,800"
25,Apr,2007,"14,141.70","14,238.29","14,052.17","14,217.77","14,217.77","18,000"
24,Apr,2007,"13,893.72","14,197.32","13,850.07","14,136.72","14,136.72","22,000"
23,Apr,2007,"13,972.81","14,046.52","13,879.39","13,928.33","13,928.33","42,800"
20,Apr,2007,"13,684.95","13,915.62","13,684.95","13,897.41","13,897.41","21,200"
19,Apr,2007,"13,538.71","13,658.11","13,423.64","13,619.70","13,619.70","15,800"
18,Apr,2007,"13,602.90","13,762.92","13,602.90","13,672.19","13,672.19","14,200"
17,Apr,2007,"13,733.18","13,755.76","13,581.04","13,607.04","13,607.04","14,200"
16,Apr,2007,"13,479.49","13,708.40","13,479.49","13,695.58","13,695.58","14,200"
13,Apr,2007,"13,163.02","13,421.05","13,119.88","13,384.08","13,384.08","18,400"
